gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CDCA7L,78.02304386151344,0.20868439769466823,0.2159995789763414,0.9661333539799428,0.3339774564598841,0.4599856984299517
RAPGEF5,4895.114976538004,0.4899444239033199,0.5166164474011984,0.9483717105174444,0.3429402558740814,0.4692047701598879
STEAP1B,852.7940166772734,-0.32124247288776886,0.2549281271651676,-1.2601295763634441,0.20762262237955353,0.321382526597234
TOMM7,598.9125957376241,-0.7109061740428566,0.3067647218466102,-2.317431319232095,0.020480247916459058,0.05730351988069368
FAM126A,736.5659346564477,0.5774801515001049,0.27167374584322723,2.1256384186396398,0.0335333781095868,0.08143066976236661
KLHL7,1103.3173966085437,0.16190719687028296,0.11274116942460466,1.436096482736574,0.15097488881252102,0.25260888570984746
NUPL2,737.2233219006273,-0.14723011526687715,0.11398434875619506,-1.2916695745816171,0.19647159836993855,0.3082299929337189
GPNMB,323.8180324240029,-0.28813866592226955,0.445650156927987,-0.6465579815084191,0.517918059906501,0.6374072150948368
MALSU1,381.2105856193687,0.4055321890648573,0.18835983750296398,2.1529652734940163,0.031321407836416626,0.07756164629430681
IGF2BP3,123.41899843486975,-0.8761764441436395,0.3009735467864991,-2.9111410404621725,0.003601114229556004,0.016647246042348643
TRA2A,3335.5370861519377,0.2449528860111234,0.15105208597319478,1.621645172477737,0.10487934455331621,0.19179073064620328
CCDC126,404.6772535996135,0.3412902219005701,0.13363073471379547,2.553979985454175,0.01064993781204015,0.03572356892038682
FAM221A,311.82385240031203,0.22400836252242423,0.19613849511283465,1.142092797202082,0.2534154490888991,0.3733267389427711
STK31,79.19549560609889,0.16241643575217837,0.2772793763717293,0.5857501480183579,0.5580434289380786,0.6729518616110932
NPY,121.53351965432559,-1.136921336528481,0.7395591877568034,-1.537295939729906,0.12422085532492044,0.21865166727142143
MPP6,1420.0954233286793,0.5162418955702172,0.17917151934444228,2.8812720763827717,0.003960735794416484,0.017758932268593063
OSBPL3,1675.9714383687615,0.22963188279950597,0.2439076724774093,0.9414705181968986,0.3464637906214688,0.4729526459921852
CYCS,446.55048884993806,-0.814768305359828,0.2799995065080829,-2.9098919334570597,0.003615537461005358,0.016687273345214144
C7orf31,114.86802253023126,0.5438241837443819,0.2690540196552112,2.021245341144818,0.04325437421702515,0.0982369076443154
NFE2L3,104.98495420234342,-0.7626897585472492,0.41840117137134275,-1.822867168482042,0.06832351154436678,0.1384452619478041
HNRNPA2B1,3246.2377277373853,0.4421615395651039,0.18643621175525427,2.3716505254116367,0.017708831734488083,0.05172908789606065
CBX3,527.9333797282117,-0.30823222016166313,0.12378745006731799,-2.490011871106809,0.012773882861714799,0.040753955291219814
SNX10,794.9666899024586,-0.1094704888721034,0.2753758475421893,-0.39753119182077806,0.6909757897401603,0.7815022736196191
SKAP2,1736.7276027243754,0.5536799688149545,0.33919873209427465,1.6323173303049623,0.10261265426351411,0.188550915045081
AC004009.3,12.768074205752884,-7.222944792897906,1.482044165292312,-4.873636671598976,1.095624085418767e-06,2.696949491896468e-05
HIBADH,1312.5003591815448,0.5187663578816601,0.19004093443288067,2.7297611403025384,0.0063380229265877705,0.024726831223566413
TAX1BP1,1812.5996396364444,0.29160136583708324,0.09418505013173811,3.096047254094103,0.0019611910465816454,0.010909407843283142
JAZF1,4803.081225154518,0.3877904165329142,0.24442581384802745,1.586536259930484,0.11261771352362152,0.20291656735228406
JAZF1-AS1,224.4630902091744,0.062206639413753206,0.33764102940628604,0.1842389816283242,0.8538259799542611,0.9031187689168355
CREB5,3185.075063538846,0.9022079732544971,0.4633056551001061,1.9473277809647236,0.05149545014667412,0.11184663577087788
TRIL,361.0052098119446,-0.4033805544109437,0.5731904491984569,-0.7037461195925833,0.4815908934641424,0.6039121749709193
CPVL,514.2430514960745,0.20169596542514198,0.4892944318337308,0.41221798635485213,0.6801796549998524,0.7731349737357759
CHN2,664.6719121002026,-12.848291098258677,1.808651345155365,-7.103796501561221,1.2137553946762008e-12,1.6266569983836414e-10
WIPF3,883.9171994733084,-0.4888850324905573,0.29339728034955803,-1.6662902665903794,0.09565561444340771,0.17878607482617295
SCRN1,1131.5467397571372,0.13978520416683607,0.1687369169453455,0.8284209922604725,0.4074321221014937,0.5339707112728196
FKBP14,199.27200851068662,0.3521897709803127,0.15365680217173266,2.2920545397443064,0.021902496196212862,0.06002109781578181
PLEKHA8,643.9912495559834,0.525948606055945,0.16904676409388766,3.111261010378382,0.0018629019865570656,0.010532673184932409
MTURN,1183.8891396519837,-0.2688233960246193,0.2557862852027519,-1.0509687640661947,0.2932729361624372,0.4169776500997167
