gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AAAS,374.97843787944237,-0.6658382976913727,0.23928339534636964,-2.782634778011038,0.005391946482516164,0.15136744473896946
SP1,862.4620031191228,0.2184501677160733,0.21127398742999817,1.0339662273305312,0.3011519520201391,0.6784358711006933
PRR13,1.623707379204834,-0.25589199225370574,1.2649757473120073,-0.20229003820623426,0.8396899873522048,0.9576161052041945
PCBP2,2314.0470422333406,-0.17689754052076967,0.2015954627544156,-0.8774877078273678,0.38022179253876387,0.7382802644683572
MAP3K12,566.9601199153074,-0.5208994005097054,0.24459544636245453,-2.1296365417114473,0.03320163175962372,0.29745558083096907
TARBP2,123.733682307401,-0.4877815739800845,0.3026123064533322,-1.611902634420152,0.10698312884666168,0.45108862873759814
CALCOCO1,860.653840550693,0.009705550329133835,0.15011199881440623,0.06465539334489492,0.948448379421277,0.9844220334410406
SMUG1,250.50231566357536,-0.4337820120642413,0.15670411314920413,-2.768159707787762,0.005637382278535033,0.15392166620218586
CBX5,1351.957452720872,0.11264987241419729,0.14145452800085204,0.7963680909070563,0.4258181192649406,0.7701766252096789
HNRNPA1,0.0,,,,,
COPZ1,280.82580249276424,-0.1166704954199534,0.17559678593953437,-0.6644227273050894,0.5064197906680934,0.821495046016427
ZNF385A,360.22130927044526,0.04046175180154081,0.4686690537013869,0.08633331234906129,0.9312014579000649,0.9823071693026354
ITGA5,248.71154610777123,0.3508860330207567,0.7190445075380105,0.4879893098998576,0.6255574130722878,0.8776022887817011
NCKAP1L,930.1140863924679,-0.5900425363492174,0.6089665841406255,-0.9689243247753672,0.3325829478673942,0.701674266353002
PDE1B,253.0150616212874,0.6790362514881203,0.25256011269214457,2.6886124030037326,0.007174967522978125,0.1674975751664991
PPP1R1A,84.30932473152933,0.692361827516082,0.495922863454524,1.39610790011413,0.16268200518494946,0.5317784392884884
MUCL1,8.457005732780782,-0.47498223893964164,0.3356403945197625,-1.4151521887562157,0.15702387925329003,0.5228530153271587
TESPA1,709.1975095212983,1.9850374647628934,0.9784787802630752,2.0286975096477753,0.0424891097151491,0.3205549911615321
ITGA7,1675.2517255549378,-1.0594867125579486,0.5764009082308235,-1.838107292040682,0.0660465968929331,0.37534352804201415
CD63,825.6726804468101,0.1357651431331227,0.6045897594273555,0.22455746399296328,0.8223235585500994,0.9528350420346642
GDF11,369.04983352202237,-0.4866722652445576,0.27610574630549856,-1.7626299769439666,0.07796291777310121,0.40054458721184255
SARNP,68.42503871573965,-0.08474686994918443,0.1989437188610223,-0.4259841448343827,0.6701193992895382,0.8956343525972724
ORMDL2,75.54629283988196,-0.24932131419286,0.2469150257194583,-1.009745411266043,0.3126172797457847,0.6875377275291407
PYM1,189.96425107033252,-0.2818746765878627,0.2271195166591198,-1.2410852256740403,0.21457426681217517,0.5901070612824127
DGKA,374.41270162242864,0.16512590667240654,0.12471062358148084,1.3240724962338113,0.1854789689115599,0.5572011910311208
RAB5B,827.3558346212143,0.09246190523810069,0.13644165950764425,0.677666231646211,0.49798334173714653,0.8164379167888789
SUOX,214.3540540822952,-0.3920515846649517,0.310819866193969,-1.261346610387798,0.20718399491011152,0.5818741421996226
IKZF4,611.5191166287381,-0.07414375244192778,0.10650996611535254,-0.6961203270089161,0.4863534776415068,0.8080434349817961
RPS26,60.247460299058105,-0.21353411391939056,0.29097747140851293,-0.7338510190694555,0.4630395421104886,0.7936794061700435
ERBB3,857.0930186159594,0.220484235651477,0.9315861464523233,0.23667616407900388,0.8129080279507028,0.9493695883768469
PA2G4,267.16764819187875,-0.029055660540440172,0.18016518117546793,-0.16127234103099006,0.8718789067444412,0.9678779451117253
RPL41,850.4215298523577,-0.3520266011565327,0.49738413073706056,-0.7077559966275435,0.4790967967896643,0.8042081973002703
ESYT1,279.45572567061777,0.027241313983148354,0.29238390263168257,0.09316967773518083,0.9257687632433638,0.9812570426601005
MYL6B,378.39031703647015,0.14615671795247906,0.19691119272873084,0.7422468775242641,0.4579377711415282,0.7893574102996657
MYL6,800.7403459305394,0.14955395634115903,0.4376477955769643,0.3417221744348044,0.7325599828473108,0.9217671931410029
SMARCC2,0.0,,,,,
RNF41,686.1249668101223,0.07627127695676095,0.20051830678553284,0.3803706413616287,0.7036703045737874,0.9108822074444023
NABP2,161.9595091203247,-0.009521052594671649,0.12979624133898077,-0.07335383903610976,0.9415245496981844,0.9837796133113925
ANKRD52,618.3121265200245,-0.04791554196720735,0.1251163405619503,-0.38296789813383625,0.701743566430519,0.9099469276772907
COQ10A,120.41910209361467,-1.0263911733411926,0.34946661862274914,-2.9370220749157925,0.003313805142199174,0.12384219294716167
CS,615.9736613034249,-0.047710046627738874,0.24576011028036784,-0.19413258959442337,0.8460720642127064,0.9596802955093184
PAN2,773.3570359132652,-0.06910894801426398,0.20091786271030873,-0.34396617145936886,0.7308717268185982,0.9210581604568246
STAT2,1646.35207065018,-0.13608472936003138,0.1819372786806154,-0.7479760626678572,0.45447459613795027,0.7871670684610288
TIMELESS,89.66823877834412,0.12426729269455714,0.19632290216305773,0.6329740001059369,0.5267506217739288,0.8323298550558862
SPRYD4,170.20049965405,-0.7047516292058694,0.2388915524367136,-2.9500902062770513,0.0031768116211836226,0.122277438191242
GLS2,0.2651865403557577,1.5048423321875057,2.7334065286526847,0.5505373300360313,0.5819508799798959,0.8569233098521802
RBMS2,996.4898448279068,-0.6195233916347601,0.302142747618612,-2.0504327723158546,0.04032221787105084,0.3147955288947866
BAZ2A,1689.2510710275892,0.015015082796487092,0.12388521155607866,0.12120157529609796,0.9035313764114965,0.9752985296082817
PTGES3,3107.2880437077442,0.7425678161814062,0.33464312061648704,2.2189842564623206,0.026487795622508834,0.2749712810935353
NACA,923.3308626603852,-0.08429856294825237,0.47353203048196646,-0.17802082546021714,0.8587066206188804,0.9654129632993008
PRIM1,142.9242984091618,-0.05067020385911259,0.20134756088899422,-0.25165541432631405,0.8013074222079648,0.9465629753636952
HSD17B6,219.6283669006409,-0.6923397544195186,0.33772981798661417,-2.0499811315060112,0.04036627211083807,0.3147955288947866
ZBTB39,97.2440026050921,-0.08058849917621437,0.12771418731380557,-0.6310066318489815,0.5280361881877623,0.8325555260495889
NEMP1,309.9109678136359,-0.27727036224769647,0.19414104940056728,-1.4281902931080288,0.15323709379352277,0.5180784116089299
NAB2,232.56529047138753,0.28533945829143537,0.3320060918059573,0.8594404299611572,0.39009757214498997,0.745061971968288
STAT6,700.4935605532363,-0.05054808443889815,0.4998377292950688,-0.10112898942260146,0.9194480657759293,0.9788310752146683
LRP1,3691.242258439877,-0.4425009663307421,0.366508596807641,-1.2073413016366028,0.22730073100187675,0.6061365029059937
SHMT2,122.64352047928007,0.2563989870741421,0.43340567897072757,0.5915912031495542,0.554124365956472,0.842717956672976
NDUFA4L2,55.41156743027164,0.453302502523079,0.3268441551384263,1.386907170884223,0.16547007095829624,0.5345781288961726
STAC3,112.95743507427602,0.10182160446664658,0.3172197406765293,0.32098129911301654,0.7482245628179887,0.927035611399531
R3HDM2,5624.725946406623,0.22270359330885084,0.1698672735390486,1.3110447272685306,0.18984265292449232,0.5613182850189393
INHBC,15.618059487699025,-0.07707094647965282,0.3417105623977851,-0.22554452498876687,0.8215556916043071,0.9528350420346642
