,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RABL2A,508.7006525341894,0.07785612899770344,0.11975990589756182,0.6501017883589412,0.5156264741339256,0.6993232371265404
SLC35F5,1369.9201956387637,0.259247773222537,0.14627890734922247,1.7722840423166109,0.07634741881145254,0.23955181874636117
AC104653.1,31.922168030682023,-0.3303501587258797,0.15315284845314095,-2.156996504227308,0.031005936823772357,0.14989309605453613
ACTR3,1238.228594481528,0.14756035358278094,0.1621764963183084,0.9098750862958591,0.36288839002786055,0.5720780375894035
DPP10,52464.966847967014,-0.10126968074549464,0.21183472292612893,-0.4780598730303975,0.6326075912236204,0.7856019592668018
DPP10-AS3,163.3491697639816,-0.46363501534449725,0.41909537118569923,-1.1062756766623,0.26860721632914364,0.4820485796816425
DPP10-AS1,116.06003829241166,-0.1563107578814147,0.32203711075995045,-0.4853811957030327,0.6274059687023483,0.7821095505122547
AC009312.1,33.992072609117685,-0.735111746139963,0.26531449109755023,-2.7707184145839916,0.005593277357597305,0.05462692069761362
DDX18,823.6725117557486,-0.20045191626708095,0.09681281454784131,-2.070510161317798,0.03840459547918105,0.16942033372924917
CCDC93,1168.6014857046491,0.20896434719051976,0.1081891485905585,1.9314723326028258,0.053424667620846765,0.201132850449216
AC009303.1,29.143439335056247,-5.0764681783209005,1.2833203918768163,-3.955729380171948,7.630149654494932e-05,0.0035951168304071838
INSIG2,451.105148126059,0.1714551533938814,0.11682820717127484,1.4675835360763625,0.1422173828403313,0.3334609426909048
C1QL2,122.3285891183128,-0.5596851235073502,0.40383913100611424,-1.3859110733349822,0.1657740591180099,0.363693774456954
STEAP3,120.50348502157095,0.5172994247363831,0.3719423821789834,1.3908052685629466,0.16428448504332938,0.3618729723557328
C2orf76,440.96385470711607,0.31271856664593406,0.1596719346497257,1.9585067803678127,0.050170576211461336,0.19453748041923766
DBI,630.8564799645769,0.46656038068028644,0.36137312870705246,1.2910765732626017,0.19667712653327596,0.4030979405692908
SCTR,31.932124284508173,-0.6267812672204977,0.3054344239284384,-2.052097661943138,0.0401601721324186,0.17356862261077927
CFAP221,648.0133335687909,-0.11502582235466176,0.24107820675850525,-0.47713073654096955,0.6332690288122438,0.7861008510315965
TMEM177,59.82225680216621,-0.03173496613063058,0.1385319678401867,-0.22908045431968946,0.8188063847461636,0.8989584480941952
PTPN4,3101.0320763338696,0.2201719158222108,0.12349022761275416,1.7829096283848076,0.07460101549379791,0.2367093913123347
EPB41L5,1439.2129376930197,0.11142616670431509,0.11744620367803912,0.9487421748409421,0.342751758201969,0.5542385150503072
RALB,263.3269691155753,0.1316541546680672,0.14427072928915147,0.9125493114005285,0.3614796236402851,0.5711228111089932
INHBB,124.64093860072292,0.39116429877982384,0.3915033891300189,0.9991338763351484,0.3177298425235334,0.5311030997442687
GLI2,849.9143040879479,0.2658666695823631,0.3997829471597692,0.6650275392464705,0.5060328789855664,0.6920835198372001
TFCP2L1,117.96654747098377,-0.10592587367575258,0.3692123009765283,-0.2868969246029713,0.7741912453628457,0.8738566023705249
