,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HYDIN,1116.2192717290304,1.3796587040203168,0.2704357739749217,5.101613162126459,3.3677055950841615e-07,7.925881428170431e-06
CMTR2,295.4311727027349,-0.4530524180132297,0.1816342457896363,-2.494311664871515,0.01262016791967607,0.025526035560283874
CALB2,191.77946929019848,1.5013250412649286,0.36409067419867397,4.123492161861026,3.731711643717625e-05,0.00028640915860297423
ZNF19,143.84260701534834,-0.38584169224947984,0.20136425594252932,-1.9161379483337975,0.055347539129185185,0.08835340039217231
PHLPP2,1006.891120816809,0.07498459889073443,0.08831109436845459,0.8490960215924978,0.3958278639841265,0.4695988218274078
AP1G1,1427.3445090807165,-0.27088276565332275,0.0782617367093218,-3.4612414321883787,0.0005376903635613313,0.002086469255277938
IST1,1156.4152307346233,-0.0763189866591198,0.06256529167885831,-1.2198294711204722,0.2225295267851246,0.2881972414717156
ZNF821,642.4419718932867,0.48863831233952215,0.13366013492068313,3.6558268673714185,0.0002563543324507173,0.0011862124705536068
PKD1L3,111.90709076356589,0.670075524371154,0.18078767661165412,3.7064225666804047,0.00021020746516582894,0.0010223598289012795
DHODH,121.94977642117519,0.029704293482719652,0.13238109135672438,0.2243847152058609,0.8224579629886737,0.8555596202600304
TXNL4B,445.43830716698017,-0.32279752090055824,0.1340828045555564,-2.4074490533706654,0.016064403425321807,0.031167863310563208
DHX38,278.3598371807206,-0.037370609883455315,0.09527830183223032,-0.392225818101365,0.6948913693102327,0.7481247427746532
PMFBP1,87.48088616737721,0.08495119358082227,0.13143713986343752,0.6463256402953237,0.5180684860429328,0.5883040378930966
LINC01572,812.3668768464645,-0.14468188870002868,0.16004136545282308,-0.9040280823064956,0.3659805108260773,0.43923730627667024
ZFHX3,4406.739849072893,-0.8952032364967522,0.3176704324653637,-2.8180250505194815,0.0048320039781185545,0.01172479892360234
AC140912.1,65.45374683266944,0.34157893333358613,0.19845868631552105,1.721158895461619,0.08522199442664163,0.12730964468275477
AC009120.4,142.98699256561682,2.5559270074646725,0.47700014888235076,5.35833586939839,8.399199002930224e-08,2.57019040948017e-06
PSMD7,346.040137085608,0.05291883694853124,0.07877242305661188,0.6717939463471846,0.501714883146026,0.573331850517573
NPIPB15,138.82386382157284,0.16002878584221134,0.3276879413310864,0.4883572620712426,0.62529680828751,0.686271307488127
CLEC18B,38.538690922548355,-0.4237986962356091,0.21985323076161445,-1.9276437047001214,0.05389945876221696,0.0864664342224479
GLG1,4351.434479631295,-0.310545106456154,0.08331565258322648,-3.727332101803335,0.00019351739258245383,0.0009675201175262303
RFWD3,355.4442280349477,-0.29367162275947845,0.12643197954394877,-2.322763780325023,0.020191845820192234,0.037613484736352946
