,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRAPPC1,81.35194428335423,1.5356393059308724,0.33680809876452755,4.559389490822437,5.130254455948159e-06,9.848183421139741e-05
CNTROB,161.22193989891738,0.10450096831059054,0.1407966098530142,0.742212248005724,0.4579587488996788,0.5818041719980647
GUCY2D,26.14919900499725,1.6135616464091043,0.3936375752838551,4.09910472912946,4.1475134216797905e-05,0.0005548161669629694
ALOX15B,64.49160185500406,-1.162937590537912,0.5133252169611664,-2.2654986587691632,0.02348209623551258,0.06315598736459475
ALOXE3,33.329649744364104,-0.09323267432232435,0.45474582357451016,-0.20502150759620594,0.837555321307844,0.8921021208778964
TMEM107,83.9565974098401,0.08079829065900573,0.13868397095013227,0.5826072768572442,0.5601577056141096,0.674707658288575
BORCS6,46.70277374507266,0.8970967057902062,0.2671607421125679,3.3578912032375454,0.0007853951947645787,0.00559714921172945
CTC1,256.82216315520503,0.30416908523871017,0.13259510961646226,2.2939691072961432,0.0217922732894048,0.05979551916414125
PFAS,89.17322708393912,0.09558233867989428,0.11687830420168598,0.8177936814941871,0.4134750065810392,0.5394967317456019
SLC25A35,54.35936358414904,0.5794713896796453,0.2772766553466948,2.0898672084568357,0.03662972996259184,0.08678649721370998
RANGRF,100.5962309675955,0.6802303926712492,0.22574752893399044,3.0132351653344185,0.002584785349322395,0.0132090675886713
NDEL1,565.752276802399,-0.1336887935773838,0.12744854954719367,-1.0489628485562277,0.2941952175930812,0.4180007124689812
MYH10,1701.0846354005073,-0.054802284106079534,0.24289499510075113,-0.22562129813892595,0.8214959744217598,0.8806329575642511
PIK3R6,101.0957472553011,0.03496576095694539,0.34894790622023764,0.10020338375343865,0.9201828596909505,0.9484921457888348
PIK3R5,665.3810559807968,-0.6441036473524206,0.5261184343766493,-1.2242559949748986,0.22085567166278286,0.33734328742582514
NTN1,376.7219816043102,0.6315587496734595,0.1803225243780922,3.5023841411472,0.00046111427789822786,0.0037181994753754596
STX8,2193.44257108684,-0.2985056147670998,0.13611741097250482,-2.193000973456634,0.02830730895541445,0.0722791994649146
AC087501.1,44.672185998625075,1.8844756945684618,0.4131000991986537,4.561789499019814,5.071948290626106e-06,9.749187192366832e-05
CFAP52,162.41033719312827,0.6458682128390809,0.27621112605270143,2.3383135287455747,0.01937098971987121,0.05518021425367321
USP43,399.0671180101868,0.5825719108401579,0.4275527710819151,1.3625731143455568,0.1730170869008818,0.27971063507241856
DHRS7C,10.355748471150799,1.8035906667349901,0.46222143059466547,3.902005721401974,9.539890217574247e-05,0.0010804410877086827
GSG1L2,39.2131356237029,4.129860620241872,0.6389237527779148,6.463776940966821,1.0212137486784445e-10,8.350874462356952e-09
GLP2R,116.34491046698045,0.6083771532236093,0.5643213485745098,1.0780686478730348,0.2810031218492379,0.40371276086526653
GAS7,2876.4978078767326,-0.24557675848166596,0.3124615433554654,-0.785942346198715,0.4319012644550895,0.5576898649275097
MYH13,88.51642217024992,1.9449127729748448,0.46944975845798975,4.142962559749387,3.428479339454656e-05,0.0004780713868908159
MYH3,74.86042284772427,0.3029169793419248,0.18389226508997092,1.6472524235520183,0.09950617250766745,0.18434050184000753
SCO1,173.67272419839014,-0.40695177662564125,0.16880622720496968,-2.4107628217501005,0.015919196987342368,0.04790321355401111
ADPRM,94.15090531830911,-0.1500395740637553,0.14050052288973888,-1.0678933499877608,0.2855686225705386,0.40887528371609216
TMEM220,246.70729723691102,0.1421087027352244,0.36973959075914564,0.3843480825070646,0.7007204749088835,0.7882334125813573
