0
NFE2L2
GLE1
SVIP
LRRC37A3
ZNF84
LARP4
NPLOC4
NUP160
ASTN2
C19orf53
ORC4
FARP1
CBX3
SP4
RNF168
MAPK9
CNOT2
NR6A1
GUSB
MRPL20
MANEA
RLF
GNPAT
TRAPPC2
NPL
KREMEN1
PCBD2
TET2
PNPLA2
BCAP31
WDR61
ABHD2
MBOAT7
DHX40
RPL5
TEX264
LHFPL2
CKAP5
TSTD2
RPS4X
LENG8
UBE3C
RRAGA
EPB41L2
RNF115
KIN
SLC20A1
LRBA
CHCHD3
ANKRD46
PHLPP2
DLD
KDM7A
INPPL1
PSME4
FAM185A
APLP2
GLCE
HLA-DPA1
GCAT
IGIP
AAMDC
TPCN1
DTD1
NDFIP1
NME7
GRAMD1A
ATP1B1
MAPRE2
NF2
ZBTB37
INTS12
SYP
SUPT5H
PAK1
PPIA
EPC2
SLC25A29
RPL27
SNAPC4
TMED3
PGGT1B
IMMP2L
DDB2
DNAJC8
CDK13
GABPA
TMEM39B
PCCB
ZNF618
NRP1
ACAD9
DCAF16
ILVBL
VPS37B
DEPDC5
MRPS11
ZNF512
PAIP1
CPT1A
SLC35C2
TNKS
FLOT1
SLC16A1-AS1
SH3GLB2
UBR5
RABAC1
PPP1R12A
OGFOD3
TRAK1
UBE4A
ZFYVE21
TAF7
PPP1R12C
CEBPZ
FBRS
YWHAQ
NUBP2
GOLIM4
TMEM127
PHACTR2
CACTIN
SAR1A
KIF2A
ZNF444
PHF11
ATP2A2
PDE1B
TVP23A
RNF121
RAB3GAP2
STIM1
EGR1
XRCC5
ARHGAP5
RBM39
LRSAM1
EXOSC6
BTG1
PRRC1
ULK1
CMC1
TXLNA
FOPNL
BAG3
LRRC37B
ANXA11
HNRNPR
EMC7
ATF4
DNM1L
TXNDC11
FAM168A
SETD3
ARHGAP22
HNRNPU
RAP1B
TAF15
SLC39A10
ACOX1
MYO10
SAT2
NRIP3
PRPF3
CTNNBL1
ERLEC1
NKTR
ZC3H8
ATP6V1G1
GNG5
YIPF5
SNRNP35
CHSY1
CCDC124
GFPT1
RNF187
ADCY7
ENTPD1
NSMCE4A
TEFM
KIAA0232
FAM228B
EPN2
RBP7
PDHX
TRIP11
WDR12
TBC1D5
KIF16B
SEMA6A
SLC48A1
TBC1D9
FOXK2
SYNGR1
RASA3
VPS4B
SMARCAD1
SCAP
MYH11
GPR155
ARIH2
DZIP3
GRN
EEF1D
PDE5A
LINC00662
IREB2
RBM5
FUNDC2
RABL2B
WDFY3
HIVEP2
PIKFYVE
TMLHE
KPNA1
FAM136A
MSL2
POU2F1
ITGA9
ZFP90
GIPC1
POU2F2
CPSF1
ARFGAP1
RNF175
RNF220
COL9A2
EXOC4
SPOP
RPA1
SEC24B
CDC42SE1
NPM1
RTCB
FBXO9
DDX24
SCFD2
CGGBP1
DIS3
TANGO2
HLA-DQB1
EED
ARPC3
EXOSC7
RBM8A
UBXN4
SND1
EIF4EBP2
LINC00869
HM13
GAS8
H6PD
UBTD1
STX18
PRPF38A
ARID1B
PTPN9
MAPK1IP1L
HLA-DRB1
REV3L
URB1
NCOA4
POM121C
TSR2
ZNF737
MARCKS
RNF139
CCDC180
IGF1R
MTPAP
OTUD6B
CCNB1IP1
GNA11
POLB
CAMK2N1
ZC3H12C
CCDC85B
SLC30A6
HNRNPH2
CDH6
TMX3
CWC25
RPS11
VAMP5
JAZF1
ENPP4
RPS23
YIF1B
LYSMD2
ATP6V0B
AP3D1
RPN1
PDAP1
ATG16L1
SCUBE3
ZNF532
KAT6B
ATP6V1A
STK19
ABCB10
SLC25A40
ZNRF2
ZNF248
ITFG2
ZNF266
UIMC1
SAMHD1
TMEM170B
SEC23IP
MAX
CS
LMO4
TGFB1
IGF1
ZBTB7A
MLH1
CST3
FCER1G
TIMM10
PARP8
PPP4C
SIPA1L3
FMNL2
SIL1
ITGAV
WDR27
MTCH1
ABHD5
TAF1C
MAP3K2
RAB7A
ZFX
C3orf38
SMAD2
HS6ST1
HCLS1
ECI2
C20orf194
SLC15A4
AGO3
EEF1A1
YPEL3
OTUD7B
TXN
CHIC2
BSDC1
FBXO25
ZNF680
ROMO1
NR2F6
SUDS3
PACRGL
MSL3
TCTN3
IDH3G
ATN1
HEATR5A
TMEM242
NUFIP2
AGPAT5
DRG1
PTPN12
PPP2R5E
RBM33
RAPGEF1
LIMA1
ZNF846
EYA3
SOX12
KLF9
PDK1
CPSF2
PTPN11
HSPB1
LGMN
ZNF138
SIAH2
TGFBR2
TFAM
DNAJC3
COX19
COX20
GOLGA2
GPBP1L1
PPP1R7
KPNB1
SCAND1
ZNF684
PILRA
SERINC5
TSC1
ADPGK
MAPRE1
PHF21A
KLHDC2
DDX17
ATP6AP1
PGLS
TTYH3
CYTH2
MEGF8
CHFR
EIF4G2
KHSRP
NAAA
RPL37A
RSL24D1
ATP6V1E1
PCDH11X
DHTKD1
LGALS3BP
CIR1
TOR1AIP1
B4GALT5
REV1
NXN
NDUFB6
SYT11
TMEM150A
CCDC146
ABCC10
SLC41A2
HMGB2
CACNG8
OPRD1
ARHGEF1
MLLT6
SLC25A38
PHACTR1
SEC13
PTDSS1
UBE2D1
NLN
METTL17
FAM53C
BIN1
WDR45B
SSR1
SLC4A7
ERCC4
B2M
MAPK8
PRKAR1A
ATG4C
MYO9B
HSD17B11
LRRC8D
CWC27
BCL2L14
GSS
TUBE1
TNK2
MOCS2
COG3
TUBGCP3
RSAD1
LAMA1
MAP4K3
RANBP1
IRAK3
ARHGAP1
SPG21
GABPB1
SENP2
QRSL1
TTL
CELF1
TMEM8B
CAMK2G
CEP97
DNAJA3
CEP63
ERCC1
SAAL1
ERCC6
SPTLC1
POFUT2
PHF12
HECTD4
FBXL17
ABCC4
FAM3C
NETO2
SGSM2
SPEF2
RAB4A
RPRD1B
PDGFA
CHST6
SEC23A
XPNPEP3
MCM7
TCFL5
ZXDC
HDDC2
HERC6
NPTN
GPM6A
PCNT
DAZAP1
UBAC2
CDC5L
PPM1K
SUCLA2
WDR73
ZNF606
GTF2A1
ZFYVE16
APPL1
TCTA
AKAP8L
LETMD1
CAMKK1
KLHL21
SDHC
MTMR4
PARL
DYNC1LI2
GPD1L
POLR2M
NEK4
CLCN5
GPR107
SAV1
RAB28
OPA1
ZNF432
CEBPB
NARF
KLF13
SLC25A26
ANAPC1
GFM1
PDCD2
NT5C3B
ARRB1
CARF
MTF1
PSMD11
VSTM4
UBTF
EPOR
SRSF11
ATF6
RCN2
GAPDH
LSM5
PIP4K2A
SLC9A9
ZNF251
SLC35F5
NXPE3
CBR1
EIF4E2
ARHGEF11
PLK2
SLC39A13
CAMTA2
GATAD1
FAM160A2
PPARGC1B
NR2C1
INTS2
PLLP
XPR1
IFITM3
MED9
DCTN5
USP46
PRDX5
SPG11
MRPS25
RPL15
ACTR2
MAK
TRAF3IP2
VEGFA
RPN2
SS18L2
EXD3
DDX1
SAP130
SYCP2
PHKA2
YPEL2
PPP1R2
NEIL1
WDR43
RNPS1
METTL6
EIF2B5
TRMT1L
MKLN1
TECR
RASA2
TRAK2
PFDN2
STARD3NL
ME2
CUBN
SUCLG1
NCOA5
EIF3H
TRPM3
ENO1
ZNF430
ZRANB1
TXNL4A
TBC1D17
MAPK14
SNAPC1
GTPBP8
POLN
TMEM184C
SPATA6
RPL34
CRBN
SBF2
MAP1B
DDX41
LY86
S100A11
SH2B1
NDUFA3
PITRM1
MLF2
NPAS3
ZNF678
MRPL3
TRA2B
MOB1B
RNF144B
ZNF891
UFL1
LNPEP
ZMYM2
GPRIN3
GALNT6
EIF3J
CYBA
VRK1
SLC12A2
KCTD3
NDUFA4
FOXRED2
ZNF121
OXR1
CBFB
BTRC
NDUFS3
GLS
CCND2
DDRGK1
ZNF281
TFEB
ZW10
TMTC3
DPM3
UFM1
ARRB2
ZNF333
NIPAL3
SRRT
OSBPL1A
OSBP2
BRK1
SRP9
RAB8B
FGD4
SQLE
DHX35
HERC4
PLEKHA1
PDCD7
SAMD8
NRP2
ALG6
VDAC3
ABI2
GTF2IRD1
NRIP1
PPP2R3C
RHOBTB2
BEST1
AGPS
POGLUT1
CLEC2D
GTF2IRD2B
GART
LSM4
ZDHHC17
TMBIM1
FBXO41
FBXL4
PPOX
TMEM167B
XKR6
FAM98B
TTC23
SLBP
AHR
RASAL2
AP3S1
ILF2
LGALS8
MVP
NBEAL1
NDUFC1
ATXN7
SGCB
NMNAT1
MAP3K7
TAX1BP3
P4HA1
VPS8
TCF25
STAT2
GNB2
ZBTB38
REPS1
PXMP4
R3HDM1
NAALADL2
GTPBP4
DNAL1
MAN2B2
RPS3A
PUF60
HAMP
CDC14A
ASB6
TRUB2
PHYKPL
LDLRAD4
FAM161A
SCAI
FHIT
TUBA1A
USP1
FBXO3
PHF14
KHDRBS1
FAM91A1
PSRC1
BDP1
CCT4
LYRM4
DEAF1
LRRC69
E2F4
NAIP
CNTLN
FAM126A
ZCCHC9
APH1B
LARP1
CLHC1
MRPL48
SYPL1
DENND5A
CTNS
AKIP1
DCUN1D5
NHLRC3
RMND5A
ZDHHC6
HLA-DMB
SREK1IP1
ING5
ATXN7L3B
SRSF7
PAN3
ZNF566
MPHOSPH9
IMP4
OSGEP
RPLP2
ZNF90
MRPL16
FAM114A2
C12orf49
BCL2L1
RASA1
CDC42BPB
CYB5B
BSG
